"CHEMBL2110603",223
"CHEMBL1200969",224
"CHEMBL158",225
"CHEMBL809",226
"CHEMBL4297213",227
"CHEMBL2108183",228
"CHEMBL1201194",229
"CHEMBL1201587",230
"CHEMBL17",231
"CHEMBL975",232
"CHEMBL1200873",233
"CHEMBL3707336",234
"CHEMBL196",235
"CHEMBL1628385",236
"CHEMBL251940",237
"CHEMBL2109038",238
"CHEMBL3545061",239
"CHEMBL3989751",240
"CHEMBL2104255",241
"CHEMBL2238166",242
"CHEMBL1882461",243
"CHEMBL121",244
"CHEMBL2105883",245
"CHEMBL1200506",246
"CHEMBL2106471",247
"CHEMBL1200598",248
"CHEMBL1697784",249
"CHEMBL3527138",250
"CHEMBL2105788",251
"CHEMBL3989471",252
"CHEMBL294199",253
"CHEMBL459048",254
"CHEMBL1200511",255
"CHEMBL1345",256
"CHEMBL1884833",257
"CHEMBL1657",258
"CHEMBL2",259
"CHEMBL1622",260
"CHEMBL1618102",261
"CHEMBL450449",262
"CHEMBL2107355",263
"CHEMBL2108408",264
"CHEMBL1490434",265
"CHEMBL2108185",266
"CHEMBL3545058",267
"CHEMBL317094",268
"CHEMBL319156",269
"CHEMBL2108417",270
"CHEMBL3301800",271
"CHEMBL2107415",272
"CHEMBL503160",273
"CHEMBL1200797",274
"CHEMBL191886",275
"CHEMBL70927",276
"CHEMBL648",277
"CHEMBL3527138",278
"CHEMBL1200559",279
"CHEMBL415284",280
"CHEMBL1234071",281
"CHEMBL1200984",282
"CHEMBL1201392",284
"CHEMBL383634",285
"CHEMBL1169",286
"CHEMBL384467",287
"CHEMBL1201392",284
"CHEMBL3707303",288
"CHEMBL970",289
"CHEMBL454950",290
"CHEMBL3707330",291
"CHEMBL3645269",292
"CHEMBL1200561",293
"CHEMBL1201632",294
"CHEMBL3989462",295
"CHEMBL2108494",296
"CHEMBL2109163",297
"CHEMBL3527138",298
"CHEMBL1697832",299
"CHEMBL551978",300
"CHEMBL1522710",301
"CHEMBL267345",302
"CHEMBL1483877",303
"CHEMBL3301675",304
"CHEMBL1256744",305
"CHEMBL267345",302
"CHEMBL1200541",306
"CHEMBL1201082",307
"CHEMBL459",308
"CHEMBL1201186",309
"CHEMBL1234231",310
"CHEMBL1201531",311
"CHEMBL1431",312
"CHEMBL697",313
"CHEMBL1373254",314
"CHEMBL942",315
"CHEMBL2108692",316
"CHEMBL2146087",317
"CHEMBL1743090",318
"CHEMBL2110816",319
"CHEMBL1431",320
"CHEMBL496957",321
"CHEMBL1476605",322
"CHEMBL1222250",323
"CHEMBL2109042",324
"CHEMBL4303648",325
"CHEMBL1201225",326
"CHEMBL2104523",327
"CHEMBL1367605",328
"CHEMBL1201798",329
"CHEMBL1494883",330
"CHEMBL1697766",331
"CHEMBL3",332
"CHEMBL1200600",333
"CHEMBL491473",334
"CHEMBL1201130",335
"CHEMBL452",336
"CHEMBL772",337
"CHEMBL1201524",338
"CHEMBL1079576",339
"CHEMBL2105359",340
"CHEMBL1201468",341
"CHEMBL1486",342
"CHEMBL1200572",343
"CHEMBL1697784",344
"CHEMBL839",345
"CHEMBL1723",346
"CHEMBL2104608",347
"CHEMBL2447909",348
"CHEMBL1623992",349
"CHEMBL278172",350
"CHEMBL1255743",351
"CHEMBL1771",352
"CHEMBL2106978",353
"CHEMBL3527138",354
"CHEMBL3989462",355
"CHEMBL3833369",356
"CHEMBL3544774",357
"CHEMBL498983",358
"CHEMBL450449",359
"CHEMBL2108282",360
"CHEMBL1200737",361
"CHEMBL3707209",362
"CHEMBL3707216",363
"CHEMBL746",364
"CHEMBL1201519",365
"CHEMBL1236282",366
"CHEMBL1200550",367
"CHEMBL496957",368
"CHEMBL3707299",369
"CHEMBL1201199",370
"CHEMBL1571863",371
"CHEMBL2107011",372
"CHEMBL1201255",373
"CHEMBL3544727",374
"CHEMBL1201651",375
"CHEMBL1206690",376
"CHEMBL496957",377
"CHEMBL3186492",378
"CHEMBL1089962",379
"CHEMBL2105606",380
"CHEMBL1201465",381
"CHEMBL1201557",382
"CHEMBL1200449",383
"CHEMBL1788390",160
"CHEMBL1201067",384
"CHEMBL414370",385
"CHEMBL2356097",386
"CHEMBL573",387
"CHEMBL1200449",383
"CHEMBL3989541",388
"CHEMBL19236",389
"CHEMBL480",390
"CHEMBL383698",391
"CHEMBL2447915",392
"CHEMBL633",393
"CHEMBL3707230",394
